,月,日,外気温[℃],床下空気温度,表面温度,熱流,温度差,熱伝達率
2016/5/21 19:00,5,21,14.8,21.01757224,20.52048342,8.980647879,0.49708882,18.06648533
2016/5/21 20:00,5,21,13.5,20.99315554,20.54876101,6.908981027,0.444394525,15.54695353
2016/5/21 21:00,5,21,11.6,20.94858887,20.55960559,5.316187654,0.388983275,13.66687977
2016/5/21 22:00,5,21,11.5,20.8967221,20.55694448,4.095481562,0.339777616,12.0534178
2016/5/21 23:00,5,21,11.7,20.83856109,20.54420553,3.167918184,0.294355558,10.76221631
2016/5/22 0:00,5,22,10.8,20.77045001,20.52864456,2.084329864,0.241805445,8.619863217
2016/5/22 1:00,5,22,11.4,20.67318331,20.47926665,1.324036372,0.193916658,6.827862996
2016/5/22 2:00,5,22,9.4,20.59117779,20.44266113,0.618276354,0.148516668,4.163009872
2016/5/22 3:00,5,22,8.1,20.47858326,20.37758323,-0.127081167,0.101000029,-1.258229011
2016/5/22 4:00,5,22,8.5,20.3811944,20.32259995,-0.765661534,0.058594456,-13.06713279
2016/5/22 5:00,5,22,12.2,20.40886669,20.32179447,0.778665432,0.08707222,8.942753886
2016/5/22 6:00,5,22,15,20.57069457,20.4057167,2.985640008,0.164977868,18.09721533
2016/5/22 7:00,5,22,14.1,20.64538338,20.45844997,3.557420116,0.186933403,19.03041435
2016/5/22 8:00,5,22,16.4,20.23603334,20.36435002,0.476297059,-0.128316682,-3.711887269
2016/5/22 9:00,5,22,16.9,20.19668341,20.32497772,0.597271477,-0.128294315,-4.655478896
2016/5/22 10:00,5,22,17.5,20.18685557,20.305411,0.702106827,-0.118555425,-5.922182191
2016/5/22 11:00,5,22,17.5,20.18327777,20.28795555,0.815840683,-0.104677779,-7.793828756
2016/5/22 12:00,5,22,17.5,20.18828889,20.27581658,0.965386378,-0.087527688,-11.02949702
2016/5/22 13:00,5,22,17.4,20.19512224,20.26522221,1.097897184,-0.070099964,-15.6618794
2016/5/22 14:00,5,22,18.5,20.20606115,20.25545558,1.291521,-0.049394423,-26.14710157
2016/5/22 15:00,5,22,17,20.2188111,20.24862222,1.534358496,-0.029811122,-51.46933133
2016/5/22 16:00,5,22,18.2,20.22652218,20.23773885,1.730665428,-0.011216672,-154.2940177
2016/5/22 17:00,5,22,16.9,20.66239987,20.42172779,8.152084858,0.24067208,33.87216692
2016/5/22 18:00,5,22,16,21.59310543,20.91769444,14.50493603,0.675410989,21.47571814
2016/5/22 19:00,5,22,15.3,21.66053879,21.01745559,11.45974902,0.643083204,17.82000985
2016/5/22 20:00,5,22,14.7,21.68787768,21.08306672,9.470458477,0.604810956,15.65854318
2016/5/22 21:00,5,22,15.1,21.69715555,21.13509441,7.781174825,0.562061132,13.84400092
2016/5/22 22:00,5,22,14.1,21.64880572,21.14624446,6.200544055,0.502561258,12.33788709
2016/5/22 23:00,5,22,15,21.60056101,21.15702784,4.847372441,0.443533173,10.92899639
2016/5/23 0:00,5,23,13.3,21.51956665,21.13237778,3.760696266,0.387188873,9.712821119
2016/5/23 1:00,5,23,11.6,21.44547774,21.11258335,2.846081861,0.332894389,8.549503857
2016/5/23 2:00,5,23,11.2,21.36786116,21.08008887,2.177069847,0.287772293,7.565251762
2016/5/23 3:00,5,23,11.9,21.31285542,21.06365,1.740582017,0.249205418,6.984527195
2016/5/23 4:00,5,23,11.6,21.21228888,21.00917775,1.11487772,0.203111134,5.489003485
2016/5/23 5:00,5,23,13.4,21.19984437,21.00364455,1.563453388,0.196199818,7.968679109
2016/5/23 6:00,5,23,15.8,21.27321103,21.05164425,2.627522498,0.221566779,11.8588288
2016/5/23 7:00,5,23,17.2,21.36306108,21.11007229,3.609500736,0.25298879,14.2674335
2016/5/23 8:00,5,23,16.6,20.99286667,21.02487219,1.343403094,-0.032005526,-41.97409799
2016/5/23 9:00,5,23,17.9,20.7993889,20.96284448,0.477324403,-0.163455575,-2.92020876
2016/5/23 10:00,5,23,19.8,20.76268339,20.92644995,0.459554806,-0.163766569,-2.806157633
2016/5/23 11:00,5,23,21.1,20.74546663,20.90047779,0.53846983,-0.155011164,-3.473748696
2016/5/23 12:00,5,23,24,20.72808332,20.87050571,0.629988295,-0.142422396,-4.423379408
2016/5/23 13:00,5,23,24.1,20.71997215,20.84852216,0.733911451,-0.128550008,-5.709151336
2016/5/23 14:00,5,23,22.9,20.71265561,20.82901109,0.863646036,-0.116355483,-7.422478219
2016/5/23 15:00,5,23,22.4,20.70416671,20.80276667,1.010307769,-0.098599955,-10.24653374
2016/5/23 16:00,5,23,21.7,20.7021889,20.78692767,1.14430927,-0.084738776,-13.50396271
2016/5/23 17:00,5,23,20.8,21.05168891,20.91787779,6.300216251,0.133811118,47.08290578
2016/5/23 18:00,5,23,17.6,21.98425562,21.36013338,13.45926303,0.624122238,21.5651073
2016/5/23 19:00,5,23,18.6,22.04937772,21.45506669,10.59709086,0.594311028,17.83088378
2016/5/23 20:00,5,23,17.1,22.09759993,21.5169055,9.184129655,0.580694427,15.81577026
2016/5/23 21:00,5,23,16.5,22.14706116,21.58603896,8.03329052,0.561022199,14.31902433
2016/5/23 22:00,5,23,14.8,22.11513322,21.60277224,6.38358312,0.512360986,12.45915145
2016/5/23 23:00,5,23,15,22.05555002,21.59761672,5.087413071,0.457933305,11.10950659
2016/5/24 0:00,5,24,13.2,22.04794994,21.61666114,4.625732904,0.431288802,10.72537215
2016/5/24 1:00,5,24,13.8,21.98689452,21.60422786,3.629394541,0.382666658,9.484480729
2016/5/24 2:00,5,24,13.2,21.9184611,21.5865055,2.925903002,0.331955598,8.814139656
2016/5/24 3:00,5,24,12.4,21.86353337,21.56404434,2.509493858,0.299489034,8.379251233
2016/5/24 4:00,5,24,12.3,21.80049989,21.54010558,1.91158767,0.260394306,7.341126994
2016/5/24 5:00,5,24,14.1,21.74996098,21.51862777,1.757803605,0.231333205,7.598578878
2016/5/24 6:00,5,24,14.9,21.76141116,21.52535002,2.375999089,0.236061141,10.06518515
2016/5/24 7:00,5,24,18.3,21.82597232,21.57648905,3.117444026,0.249483267,12.49560364
2016/5/24 8:00,5,24,17.8,21.33764444,21.4675333,0.551401502,-0.129888852,-4.245179563
2016/5/24 9:00,5,24,17.5,21.2380166,21.4132445,0.458602041,-0.175227903,-2.617174739
2016/5/24 10:00,5,24,18.4,21.20224996,21.37718328,0.443871521,-0.174933319,-2.537375519
2016/5/24 11:00,5,24,17.8,21.17008334,21.3383444,0.486899551,-0.168261058,-2.893715031
2016/5/24 12:00,5,24,17.8,21.15043333,21.31031115,0.583698594,-0.159877815,-3.650904241
2016/5/24 13:00,5,24,17.9,21.15145559,21.29996658,0.650348092,-0.148510984,-4.379124529
2016/5/24 14:00,5,24,16.8,21.11650539,21.25685556,0.720348767,-0.14035017,-5.132510818
2016/5/24 15:00,5,24,15.9,21.09747777,21.22910559,0.816631395,-0.131627814,-6.20409449
2016/5/24 16:00,5,24,15.2,21.78895566,21.44052214,7.41693822,0.348433526,21.28652285
2016/5/24 17:00,5,24,14.9,21.81797223,21.48458317,5.248006221,0.333389066,15.74138673
2016/5/24 18:00,5,24,14.1,21.77887218,21.48036662,4.252348368,0.298505567,14.2454575
2016/5/24 19:00,5,24,14.2,21.72351104,21.46122227,3.276481785,0.262288774,12.49188723
2016/5/24 20:00,5,24,14.1,21.70260559,21.4602166,2.953452067,0.242388992,12.18476152
2016/5/24 21:00,5,24,13.7,21.68592775,21.45771118,2.774881423,0.228216565,12.15898336
2016/5/24 22:00,5,24,13.6,21.62313329,21.43048894,1.97375535,0.192644355,10.24559144
2016/5/24 23:00,5,24,14.2,21.55144999,21.39044439,1.456904807,0.161005599,9.048783513
2016/5/25 0:00,5,25,13.6,21.5392056,21.38095006,1.69852187,0.158255545,10.73277949
2016/5/25 1:00,5,25,13.7,21.49758884,21.36205547,1.187146798,0.135533371,8.759073796
2016/5/25 2:00,5,25,13.8,21.43440008,21.32475556,0.904427681,0.109644521,8.248726635
2016/5/25 3:00,5,25,14.1,21.40030554,21.29342217,1.026074981,0.106883367,9.59995003
2016/5/25 4:00,5,25,16.1,21.36777232,21.26847217,1.112313965,0.099300156,11.20153295
2016/5/25 5:00,5,25,16.4,21.3613445,21.26310008,1.233779818,0.098244419,12.55826875
2016/5/25 6:00,5,25,14.8,21.30391119,21.21490547,0.960583889,0.089005718,10.792384
2016/5/25 7:00,5,25,15.3,21.28294437,21.21463321,0.728951077,0.068311157,10.67103979
2016/5/25 8:00,5,25,17,21.26823331,21.17876093,1.420727915,0.089472377,15.87895583
2016/5/25 9:00,5,25,16.6,21.28192203,21.1816998,1.657418541,0.100222225,16.53743506
2016/5/25 10:00,5,25,15.8,21.28182192,21.18944448,1.454639932,0.092377446,15.74669995
2016/5/25 11:00,5,25,17.1,21.25199437,21.1537276,1.670544163,0.098266767,17.00009287
2016/5/25 12:00,5,25,19.3,21.18292224,21.15301101,1.459048073,0.029911226,48.77928074
2016/5/25 13:00,5,25,19.5,20.95674441,21.08834432,0.302068554,-0.131599909,-2.295355336
2016/5/25 14:00,5,25,20,20.92105012,21.05157777,0.313629526,-0.130527649,-2.402782308
2016/5/25 15:00,5,25,18,20.89978327,21.02536115,0.423072265,-0.125577876,-3.3690032
2016/5/25 16:00,5,25,16.7,20.92377776,21.01692783,1.61543922,-0.093150063,-17.34233102
2016/5/25 17:00,5,25,16.7,21.61787785,21.28217775,7.512255349,0.335700099,22.3778765
2016/5/25 18:00,5,25,16.5,21.60987798,21.31261103,5.696331315,0.297266954,19.16234295
2016/5/25 19:00,5,25,17.6,21.58110565,21.31065565,4.679509123,0.270449994,17.30267783
2016/5/25 20:00,5,25,16.3,21.60446656,21.3405555,4.240509992,0.263911063,16.06795087
2016/5/25 21:00,5,25,16.2,21.56354986,21.32133879,3.560775704,0.242211075,14.70112672
2016/5/25 22:00,5,25,16.3,21.5687501,21.33868323,3.217522314,0.230066865,13.9851617
2016/5/25 23:00,5,25,16.1,21.54079452,21.33058324,2.808926351,0.210211283,13.36239571
2016/5/26 0:00,5,26,15.9,21.50698344,21.31003329,2.497716859,0.19695015,12.68197493
2016/5/26 1:00,5,26,14.8,21.48007781,21.30351649,2.078952633,0.176561317,11.77467785
2016/5/26 2:00,5,26,14,21.41859442,21.26989436,1.434290791,0.148700066,9.645528971
2016/5/26 3:00,5,26,14.7,21.37278339,21.24867233,1.066250225,0.124111061,8.591097485
2016/5/26 4:00,5,26,14,21.29757232,21.18885536,0.847136948,0.108716965,7.792132076
2016/5/26 5:00,5,26,16.4,21.3094333,21.19464443,1.345883123,0.114788869,11.72485741
2016/5/26 6:00,5,26,18.1,21.36981112,21.20326672,2.897307212,0.166544406,17.39660483
2016/5/26 7:00,5,26,18.8,21.48203352,21.28887791,3.510178854,0.193155613,18.17280275
2016/5/26 8:00,5,26,18.7,21.16280549,21.2116223,1.051823666,-0.048816808,-21.54634249
2016/5/26 9:00,5,26,18,21.00652215,21.14980569,0.387994973,-0.143283545,-2.707882278
2016/5/26 10:00,5,26,17.6,20.96265004,21.10295556,0.39682807,-0.140305519,-2.828314043
2016/5/26 11:00,5,26,18.6,20.93410016,21.07032216,0.490593957,-0.136221994,-3.601429866
2016/5/26 12:00,5,26,18.4,20.92119436,21.04707776,0.586697369,-0.125883395,-4.660641457
2016/5/26 13:00,5,26,18.6,20.89666669,21.01227779,0.661444501,-0.115611108,-5.721288482
2016/5/26 14:00,5,26,18.3,20.89640563,21.00024443,0.789682891,-0.1038388,-7.604892321
2016/5/26 15:00,5,26,18.5,20.88438332,20.97772786,0.870526344,-0.093344542,-9.325947971
2016/5/26 16:00,5,26,18.4,21.26889449,21.11758879,5.767267769,0.151305707,38.11665715
2016/5/26 17:00,5,26,17.9,21.77780011,21.35821118,8.477807445,0.419588928,20.20503134
2016/5/26 18:00,5,26,17.3,21.77360541,21.37554459,6.974272582,0.398060818,17.52062065
2016/5/26 19:00,5,26,17,21.78598327,21.40813885,5.931288185,0.377844423,15.69769945
2016/5/26 20:00,5,26,16.8,21.80323879,21.44806115,5.138799219,0.355177644,14.46825076
2016/5/26 21:00,5,26,16,21.76511108,21.43106111,4.453661733,0.334049969,13.33232196
2016/5/26 22:00,5,26,15.9,21.75068895,21.44802231,3.759582441,0.302666639,12.42152904
2016/5/26 23:00,5,26,16.1,21.71209435,21.43556108,3.220736639,0.276533273,11.64683224
2016/5/27 0:00,5,27,14.8,21.68167222,21.42990559,2.767792044,0.251766631,10.99348248
2016/5/27 1:00,5,27,14.6,21.65286113,21.42708344,2.306505074,0.22577769,10.21582371
2016/5/27 2:00,5,27,14.8,21.60544998,21.40405544,1.963828369,0.201394539,9.751150056
2016/5/27 3:00,5,27,14,21.55894452,21.37879437,1.66946813,0.180150146,9.267092823
2016/5/27 4:00,5,27,13.6,21.4905334,21.33762224,1.198372858,0.152911154,7.83705324
2016/5/27 5:00,5,27,14.4,21.50129996,21.34447774,1.69845474,0.156822224,10.83044673
2016/5/27 6:00,5,27,15.5,21.47648889,21.31603322,1.94170791,0.160455666,12.10121128
2016/5/27 7:00,5,27,16.7,21.50872228,21.3362722,2.454727694,0.172450085,14.2344244
2016/5/27 8:00,5,27,17.1,21.53092786,21.34513893,2.87570624,0.185788924,15.47835135
2016/5/27 9:00,5,27,15.8,21.54594448,21.35992767,2.690794609,0.186016808,14.46533055
2016/5/27 10:00,5,27,16.9,21.50675015,21.37288321,2.153591199,0.133866946,16.0875501
2016/5/27 11:00,5,27,20.1,21.14211671,21.28168325,0.407204449,-0.139566536,-2.917636715
2016/5/27 12:00,5,27,20.3,21.08973874,21.22972218,0.415392944,-0.139983438,-2.967443511
2016/5/27 13:00,5,27,20.7,21.0593056,21.19388331,0.492414921,-0.134577713,-3.658963361
2016/5/27 14:00,5,27,19.4,21.04319442,21.17068895,0.61595289,-0.127494526,-4.831210485
2016/5/27 15:00,5,27,20.2,21.03343337,21.15106112,0.737508185,-0.117627741,-6.269849062
2016/5/27 16:00,5,27,18.8,21.01727772,21.12271118,0.867809128,-0.105433458,-8.230870415
2016/5/27 17:00,5,27,16.6,21.49739431,21.29794992,6.881550379,0.199444383,34.50360585
2016/5/27 18:00,5,27,15,21.90284995,21.48388341,8.031342415,0.418966548,19.16941212
2016/5/27 19:00,5,27,13.8,21.83664989,21.47202211,5.71556834,0.364627787,15.67507617
2016/5/27 20:00,5,27,13.4,21.73842215,21.44121101,3.843528481,0.297211132,12.93198022
2016/5/27 21:00,5,27,9.7,21.6057222,21.37751124,2.227631931,0.228210964,9.761283549
2016/5/27 22:00,5,27,8.8,21.5072832,21.33255009,1.21484567,0.174733111,6.952578495
2016/5/27 23:00,5,27,8.7,21.42802227,21.28785539,0.758501271,0.14016688,5.411415801
2016/5/28 0:00,5,28,8,21.32859454,21.2233388,0.170266681,0.105255744,1.617647407
2016/5/28 1:00,5,28,7.6,21.23620546,21.17061662,-0.384991854,0.065588843,-5.869776567
2016/5/28 2:00,5,28,7.2,21.13951111,21.10654456,-0.81001415,0.032966557,-24.57078429
2016/5/28 3:00,5,28,7,20.99817776,21.00810559,-1.533560037,-0.009927832,154.4707841
2016/5/28 4:00,5,28,7.5,20.92502221,20.95495002,-1.460429319,-0.029927813,48.79839728
2016/5/28 5:00,5,28,11.2,20.98467223,20.96127224,0.485455572,0.023399995,20.7459689
2016/5/28 6:00,5,28,15.6,21.08242778,20.99565546,2.091597824,0.086772315,24.10443736
2016/5/28 7:00,5,28,17.1,21.12993336,21.02171683,2.513362161,0.108216534,23.22530649
2016/5/28 8:00,5,28,18.1,20.88857217,20.96396111,0.628940399,-0.07538894,-8.342608319
2016/5/28 9:00,5,28,18.9,20.79720001,20.92120553,0.423277287,-0.124005521,-3.413374527
2016/5/28 10:00,5,28,17.8,20.77067777,20.88593325,0.488182099,-0.115255477,-4.235652075
2016/5/28 11:00,5,28,19.3,20.75021117,20.85571671,0.616359078,-0.105505543,-5.84195922
2016/5/28 12:00,5,28,19.6,20.7517167,20.83789996,0.828314392,-0.086183268,-9.61108124
2016/5/28 13:00,5,28,18.1,20.75436112,20.82483332,0.977479596,-0.070472202,-13.87042782
2016/5/28 14:00,5,28,19.4,20.75612228,20.81128888,1.133500406,-0.055166607,-20.54685741
2016/5/28 15:00,5,28,18.9,20.75763892,20.79767785,1.279106747,-0.040038929,-31.94657747
2016/5/28 16:00,5,28,18.9,20.76004449,20.78279442,1.418397752,-0.022749933,-62.34733861
2016/5/28 17:00,5,28,17.2,21.41958892,21.06632224,10.03131427,0.353266671,28.39586941
2016/5/28 18:00,5,28,17.6,21.79897216,21.29737221,10.2059067,0.501599954,20.34670581
2016/5/28 19:00,5,28,15.5,21.81508889,21.34793882,8.229690206,0.467150065,17.61680201
2016/5/28 20:00,5,28,13.4,21.80920569,21.37998336,6.596333895,0.429222329,15.36810516
2016/5/28 21:00,5,28,12.6,21.7383223,21.37134997,4.880118751,0.366972326,13.29832908
2016/5/28 22:00,5,28,12.2,21.6468165,21.34031665,3.457162113,0.30649985,11.27949039
2016/5/28 23:00,5,28,10.4,21.53765012,21.29778329,1.972329486,0.239866835,8.222601859
2016/5/29 0:00,5,29,8.8,21.38539442,21.22124453,0.492782061,0.164149895,3.002024835
2016/5/29 1:00,5,29,8,21.2575278,21.14761668,-0.348187755,0.109911124,-3.16790278
2016/5/29 2:00,5,29,8.4,21.12851114,21.06918327,-0.970087863,0.059327876,-16.35129945
2016/5/29 3:00,5,29,8.3,21.0012833,20.98830555,-1.686239409,0.012977753,-129.9330824
2016/5/29 4:00,5,29,9,20.88202762,20.90442228,-1.827352062,-0.022394657,81.59767981
2016/5/29 5:00,5,29,11,20.93037214,20.90537773,0.026479359,0.024994411,1.059411199
2016/5/29 6:00,5,29,13.5,21.02561659,20.95018883,1.555330112,0.075427767,20.62012657
2016/5/29 7:00,5,29,15,21.10213331,20.98008893,2.707571069,0.122044379,22.18513538
2016/5/29 8:00,5,29,14.4,20.91752776,20.94021101,1.224024181,-0.022683252,-53.96158351
2016/5/29 9:00,5,29,15,20.7800667,20.88511668,0.590828423,-0.105049979,-5.624260271
2016/5/29 10:00,5,29,15.5,20.76828883,20.86723892,0.672795173,-0.098950081,-6.799339293
2016/5/29 11:00,5,29,17.8,20.74139448,20.83483891,0.765906171,-0.09344443,-8.196381217
2016/5/29 12:00,5,29,19,20.73491109,20.81706114,0.863634127,-0.082150046,-10.51288671
2016/5/29 13:00,5,29,17.6,20.7238666,20.79252783,0.944157832,-0.068661232,-13.75095967
2016/5/29 14:00,5,29,17.1,20.7278,20.7826611,1.089156829,-0.054861101,-19.85298907
2016/5/29 15:00,5,29,17.6,20.71418326,20.75907785,1.249618391,-0.044894587,-27.83450009
2016/5/29 16:00,5,29,17.1,20.73880004,20.76907237,1.862660199,-0.030272338,-61.5301079
2016/5/29 17:00,5,29,16.3,21.37265552,21.04180561,9.653622166,0.330849908,29.17825251
2016/5/29 18:00,5,29,14.6,21.75001122,21.26665555,9.749823813,0.483355668,20.17111715
2016/5/29 19:00,5,29,14.2,21.69719447,21.26148309,7.578873178,0.435711377,17.39425126
2016/5/29 20:00,5,29,14.1,21.7035333,21.30559434,6.10625748,0.397938964,15.34470871
2016/5/29 21:00,5,29,13.6,21.66880009,21.31055548,4.919899149,0.358244616,13.73335126
2016/5/29 22:00,5,29,13.5,21.63416655,21.30886126,4.153573973,0.325305297,12.76823346
2016/5/29 23:00,5,29,13.7,21.60814446,21.31540011,3.46891805,0.29274435,11.84964986
2016/5/30 0:00,5,30,13.6,21.56736115,21.30111677,2.989528982,0.26624438,11.22851489
2016/5/30 1:00,5,30,13.5,21.52869438,21.29080564,2.524260919,0.237888737,10.61109892
2016/5/30 2:00,5,30,13.8,21.51538893,21.28629997,2.516761679,0.229088955,10.98595818
2016/5/30 3:00,5,30,13.5,21.44062229,21.25500554,1.555017472,0.185616754,8.377570663
2016/5/30 4:00,5,30,13,21.36157772,21.20789995,1.101202262,0.153677769,7.165657541
2016/5/30 5:00,5,30,14.2,21.31084445,21.17543879,1.007729134,0.135405655,7.442297255
2016/5/30 6:00,5,30,14.5,21.32008888,21.17988337,1.43245602,0.140205517,10.21683064
2016/5/30 7:00,5,30,14.9,21.28731664,21.15429997,1.502114399,0.133016669,11.29267791
2016/5/30 8:00,5,30,16.8,21.06075553,21.11837226,0.698217029,-0.05761673,-12.1183037
2016/5/30 9:00,5,30,17.7,20.92812232,21.06550002,0.413225729,-0.137377694,-3.007953591
2016/5/30 10:00,5,30,17.8,20.90079996,21.03534442,0.422049458,-0.134544455,-3.13687738
2016/5/30 11:00,5,30,15.6,20.86963341,21.00078887,0.510229733,-0.131155453,-3.890267026
2016/5/30 12:00,5,30,15.7,20.84856674,20.97085557,0.586085174,-0.122288831,-4.792630437
2016/5/30 13:00,5,30,15.5,20.84791663,20.9592834,0.67156743,-0.111366774,-6.030231502
2016/5/30 14:00,5,30,15.8,20.83573882,20.93778323,0.75341036,-0.102044417,-7.383160992
2016/5/30 15:00,5,30,15.4,20.82379457,20.91611108,0.971636153,-0.092316513,-10.52505257
2016/5/30 16:00,5,30,15.3,21.50736116,21.16310013,7.662312904,0.344261023,22.25727685
2016/5/30 17:00,5,30,14.9,21.4742611,21.17969433,5.161781481,0.294566771,17.52329857
2016/5/30 18:00,5,30,15.3,21.45124436,21.18620007,4.140154243,0.265044289,15.62061293
2016/5/30 19:00,5,30,14.2,21.42645562,21.18213901,3.454964914,0.244316616,14.14134237
2016/5/30 20:00,5,30,14.1,21.39303329,21.17236675,2.879423452,0.220666536,13.04875451
2016/5/30 21:00,5,30,13.8,21.3519057,21.15685554,2.37483338,0.195050163,12.1755006
2016/5/30 22:00,5,30,14,21.32520559,21.1482611,2.020945848,0.176944485,11.42135541
2016/5/30 23:00,5,30,14.1,21.29310547,21.13343341,1.731559665,0.159672063,10.8444748
2016/5/31 0:00,5,31,14,21.24593322,21.10346663,1.517841613,0.142466596,10.65401754
2016/5/31 1:00,5,31,14.1,21.21065009,21.08071111,1.319678007,0.129938978,10.15613661
2016/5/31 2:00,5,31,13.8,21.18293907,21.06396112,1.230173741,0.118977954,10.33951
2016/5/31 3:00,5,31,13.5,21.14589456,21.04572788,0.900996776,0.100166677,8.994975223
2016/5/31 4:00,5,31,14,21.05237792,20.97703343,0.489853461,0.075344486,6.501517039
2016/5/31 5:00,5,31,14.5,21.06277787,20.98247766,0.946737412,0.080300204,11.78997518
2016/5/31 6:00,5,31,15.6,21.1514166,21.02200553,2.428442474,0.129411074,18.76533741
2016/5/31 7:00,5,31,16.8,21.19904435,21.04516658,2.962015274,0.153877773,19.24914307
2016/5/31 8:00,5,31,17.2,21.17909445,21.05031663,2.440454183,0.128777828,18.95088787
2016/5/31 9:00,5,31,17.6,20.84453892,20.96157219,0.46609155,-0.117033272,-3.982555928
2016/5/31 10:00,5,31,17.4,20.8063722,20.92664445,0.494656861,-0.120272255,-4.112809402
2016/5/31 11:00,5,31,19.4,20.78221663,20.89750554,0.568717434,-0.115288912,-4.932975965
2016/5/31 12:00,5,31,19.1,20.76453332,20.86989993,0.670853846,-0.105366618,-6.366853755
2016/5/31 13:00,5,31,15,21.3760889,21.09047769,7.218266175,0.28561121,25.27304926
2016/5/31 14:00,5,31,14.7,21.4298889,21.1367943,5.46893702,0.293094603,18.65928939
2016/5/31 15:00,5,31,13.4,21.3855944,21.13371663,3.942035317,0.251877766,15.65058872
2016/5/31 16:00,5,31,13.6,21.36724456,21.13137784,3.477196234,0.235866718,14.74220805
2016/5/31 17:00,5,31,13.4,21.36192773,21.1388556,3.06730129,0.223072135,13.75026645
2016/5/31 18:00,5,31,13.4,21.29016661,21.10547772,2.082897553,0.184688892,11.27787127
2016/5/31 19:00,5,31,12.8,21.24415005,21.07966669,1.709363441,0.164483356,10.39231858
2016/5/31 20:00,5,31,13.1,21.20144991,21.05894448,1.343346793,0.14250543,9.426635862
2016/5/31 21:00,5,31,12.5,21.13939999,21.0229,0.935359726,0.11649999,8.02883955
2016/5/31 22:00,5,31,11,21.07220563,20.98077783,0.43684324,0.091427803,4.778013093
2016/5/31 23:00,5,31,11.4,20.99823347,20.93303338,0.070487784,0.065200094,1.081099426
2016/6/1 0:00,6,1,12.1,20.94459439,20.8942112,-0.018961086,0.050383193,-0.376337529
2016/6/1 1:00,6,1,12.2,20.89612771,20.85614439,-0.042671536,0.039983317,-1.06723352
2016/6/1 2:00,6,1,11.6,20.83038883,20.80542239,-0.208803319,0.024966443,-8.363358593
